frame_index,time_s,x_min,y_min,x_max,y_max,x_center,y_center,dy_px
806,13.430805169583289,304,561,567,626,435.5,593.5,-547.5
807,13.447468699570365,303,563,567,628,435.0,595.5,-545.5
808,13.464132229557443,304,573,565,637,434.5,605.0,-536.0
809,13.480795759544518,306,586,564,658,435.0,622.0,-519.0
810,13.497459289531594,311,617,562,688,436.5,652.5,-488.5
811,13.51412281951867,314,659,554,734,434.0,696.5,-444.5
812,13.530786349505746,316,709,554,785,435.0,747.0,-394.0
813,13.547449879492822,318,764,552,840,435.0,802.0,-339.0
814,13.564113409479898,318,817,553,897,435.5,857.0,-284.0
815,13.580776939466974,319,880,556,948,437.5,914.0,-227.0
816,13.59744046945405,316,925,559,998,437.5,961.5,-179.5
817,13.614103999441125,318,977,560,1044,439.0,1010.5,-130.5
818,13.630767529428201,312,1015,566,1080,439.0,1047.5,-93.5
819,13.647431059415279,314,1053,568,1114,441.0,1083.5,-57.5
820,13.664094589402355,316,1081,571,1143,443.5,1112.0,-29.0
821,13.68075811938943,315,1097,573,1165,444.0,1131.0,-10.0
822,13.697421649376507,313,1118,575,1179,444.0,1148.5,7.5
823,13.714085179363583,314,1122,576,1182,445.0,1152.0,11.0
824,13.730748709350658,317,1108,577,1171,447.0,1139.5,-1.5
825,13.747412239337734,320,1084,576,1148,448.0,1116.0,-25.0
826,13.76407576932481,328,1040,575,1114,451.5,1077.0,-64.0
827,13.780739299311886,328,1002,573,1071,450.5,1036.5,-104.5
828,13.797402829298962,329,951,571,1028,450.0,989.5,-151.5
829,13.814066359286038,326,906,571,977,448.5,941.5,-199.5
830,13.830729889273115,328,855,568,926,448.0,890.5,-250.5
831,13.847393419260191,328,807,569,879,448.5,843.0,-298.0
832,13.864056949247267,328,752,568,830,448.0,791.0,-350.0
833,13.880720479234343,326,708,568,782,447.0,745.0,-396.0
834,13.897384009221419,327,660,566,738,446.5,699.0,-442.0
835,13.914047539208495,322,618,570,693,446.0,655.5,-485.5
836,13.93071106919557,316,590,572,658,444.0,624.0,-517.0
837,13.947374599182647,312,567,573,633,442.5,600.0,-541.0
838,13.964038129169722,309,556,573,620,441.0,588.0,-553.0
839,13.980701659156798,307,557,571,620,439.0,588.5,-552.5
840,13.997365189143876,307,566,568,632,437.5,599.0,-542.0
841,14.014028719130952,307,583,567,653,437.0,618.0,-523.0
842,14.030692249118028,312,602,563,682,437.5,642.0,-499.0
843,14.047355779105104,312,640,566,718,439.0,679.0,-462.0
844,14.06401930909218,312,680,559,759,435.5,719.5,-421.5
845,14.080682839079255,313,726,563,801,438.0,763.5,-377.5
846,14.097346369066331,314,769,557,847,435.5,808.0,-333.0
847,14.114009899053407,321,821,555,897,438.0,859.0,-282.0
848,14.130673429040483,322,872,554,952,438.0,912.0,-229.0
849,14.147336959027559,319,936,560,1006,439.5,971.0,-170.0
850,14.164000489014635,319,977,559,1054,439.0,1015.5,-125.5
851,14.180664019001712,318,1026,563,1099,440.5,1062.5,-78.5
852,14.197327548988788,312,1069,568,1131,440.0,1100.0,-41.0
853,14.213991078975864,311,1095,570,1157,440.5,1126.0,-15.0
854,14.23065460896294,311,1107,571,1168,441.0,1137.5,-3.5
855,14.247318138950016,313,1106,572,1168,442.5,1137.0,-4.0
856,14.263981668937092,313,1099,573,1162,443.0,1130.5,-10.5
857,14.280645198924168,315,1085,574,1148,444.5,1116.5,-24.5
858,14.297308728911243,315,1065,573,1128,444.0,1096.5,-44.5
859,14.31397225889832,320,1036,574,1100,447.0,1068.0,-73.0
860,14.330635788885395,321,999,571,1066,446.0,1032.5,-108.5
861,14.347299318872471,325,947,568,1020,446.5,983.5,-157.5
862,14.363962848859549,327,896,567,970,447.0,933.0,-208.0
863,14.380626378846625,334,839,565,916,449.5,877.5,-263.5
864,14.3972899088337,332,779,567,859,449.5,819.0,-322.0
865,14.413953438820776,328,730,568,805,448.0,767.5,-373.5
866,14.430616968807852,323,682,569,759,446.0,720.5,-420.5
867,14.447280498794928,320,649,572,717,446.0,683.0,-458.0
868,14.463944028782004,316,620,573,688,444.5,654.0,-487.0
869,14.48060755876908,312,596,573,664,442.5,630.0,-511.0
870,14.497271088756156,311,582,573,647,442.0,614.5,-526.5
871,14.513934618743232,310,572,573,636,441.5,604.0,-537.0
872,14.530598148730308,310,570,573,635,441.5,602.5,-538.5
873,14.547261678717385,311,578,572,640,441.5,609.0,-532.0
874,14.563925208704461,312,593,572,658,442.0,625.5,-515.5
875,14.580588738691537,314,617,568,686,441.0,651.5,-489.5
876,14.597252268678613,318,646,564,721,441.0,683.5,-457.5
877,14.613915798665689,326,695,561,768,443.5,731.5,-409.5
878,14.630579328652765,326,746,562,821,444.0,783.5,-357.5
879,14.64724285863984,323,801,558,877,440.5,839.0,-302.0
880,14.663906388626916,322,855,558,928,440.0,891.5,-249.5
881,14.680569918613992,321,908,560,975,440.5,941.5,-199.5
882,14.697233448601068,318,951,564,1020,441.0,985.5,-155.5
883,14.713896978588146,319,993,565,1059,442.0,1026.0,-115.0
884,14.730560508575222,318,1031,568,1096,443.0,1063.5,-77.5
885,14.747224038562297,315,1062,568,1126,441.5,1094.0,-47.0
886,14.763887568549373,311,1088,568,1152,439.5,1120.0,-21.0
887,14.78055109853645,311,1105,571,1166,441.0,1135.5,-5.5
888,14.797214628523525,310,1113,572,1173,441.0,1143.0,2.0
889,14.813878158510601,310,1107,571,1168,440.5,1137.5,-3.5
890,14.830541688497677,312,1085,571,1148,441.5,1116.5,-24.5
891,14.847205218484753,319,1054,569,1117,444.0,1085.5,-55.5
892,14.863868748471829,322,1008,564,1081,443.0,1044.5,-96.5
893,14.880532278458904,321,971,563,1037,442.0,1004.0,-137.0
894,14.897195808445982,322,928,566,992,444.0,960.0,-181.0
895,14.913859338433058,320,878,564,945,442.0,911.5,-229.5
896,14.930522868420134,324,830,564,899,444.0,864.5,-276.5
897,14.94718639840721,323,764,562,852,442.5,808.0,-333.0
898,14.963849928394286,324,737,563,806,443.5,771.5,-369.5
899,14.980513458381362,322,676,566,760,444.0,718.0,-423.0
900,14.997176988368437,320,639,568,717,444.0,678.0,-463.0
901,15.013840518355513,318,611,568,680,443.0,645.5,-495.5
902,15.03050404834259,313,583,574,651,443.5,617.0,-524.0
903,15.047167578329665,312,571,575,635,443.5,603.0,-538.0
904,15.06383110831674,312,567,576,632,444.0,599.5,-541.5
905,15.080494638303819,312,574,573,639,442.5,606.5,-534.5
906,15.097158168290894,312,591,572,655,442.0,623.0,-518.0
907,15.11382169827797,314,611,571,680,442.5,645.5,-495.5
908,15.130485228265046,315,641,571,712,443.0,676.5,-464.5
909,15.147148758252122,321,676,568,748,444.5,712.0,-429.0
910,15.163812288239198,323,720,565,787,444.0,753.5,-387.5
911,15.180475818226274,326,760,568,830,447.0,795.0,-346.0
912,15.19713934821335,325,800,563,878,444.0,839.0,-302.0
913,15.213802878200426,328,850,561,930,444.5,890.0,-251.0
914,15.230466408187501,329,906,560,983,444.5,944.5,-196.5
915,15.247129938174579,322,956,565,1035,443.5,995.5,-145.5
916,15.263793468161655,319,1004,568,1079,443.5,1041.5,-99.5
917,15.28045699814873,316,1047,571,1112,443.5,1079.5,-61.5
918,15.297120528135807,312,1074,572,1138,442.0,1106.0,-35.0
919,15.313784058122883,311,1089,570,1153,440.5,1121.0,-20.0
920,15.330447588109958,312,1097,570,1158,441.0,1127.5,-13.5
921,15.347111118097034,312,1094,569,1154,440.5,1124.0,-17.0
922,15.36377464808411,313,1082,570,1145,441.5,1113.5,-27.5
923,15.380438178071186,312,1067,568,1128,440.0,1097.5,-43.5
924,15.397101708058262,313,1043,567,1104,440.0,1073.5,-67.5
925,15.413765238045338,313,1009,567,1076,440.0,1042.5,-98.5
926,15.430428768032415,318,961,563,1034,440.5,997.5,-143.5
927,15.447092298019491,322,914,561,987,441.5,950.5,-190.5
928,15.463755828006567,321,855,562,935,441.5,895.0,-246.0
929,15.480419357993643,321,806,561,880,441.0,843.0,-298.0
930,15.497082887980719,323,756,561,830,442.0,793.0,-348.0
931,15.513746417967795,321,706,562,780,441.5,743.0,-398.0
932,15.53040994795487,316,666,568,739,442.0,702.5,-438.5
933,15.547073477941947,314,642,569,706,441.5,674.0,-467.0
934,15.563737007929022,309,618,570,683,439.5,650.5,-490.5
935,15.580400537916098,309,599,572,664,440.5,631.5,-509.5
936,15.597064067903174,308,585,571,650,439.5,617.5,-523.5
937,15.613727597890252,310,579,572,644,441.0,611.5,-529.5
938,15.630391127877328,310,582,572,646,441.0,614.0,-527.0
939,15.647054657864404,312,593,574,659,443.0,626.0,-515.0
940,15.66371818785148,318,615,572,683,445.0,649.0,-492.0
941,15.680381717838555,325,640,572,715,448.5,677.5,-463.5
942,15.697045247825631,324,681,570,756,447.0,718.5,-422.5
943,15.713708777812707,326,725,566,805,446.0,765.0,-376.0
944,15.730372307799783,326,773,564,858,445.0,815.5,-325.5
945,15.747035837786859,327,824,568,908,447.5,866.0,-275.0
946,15.763699367773935,324,876,568,954,446.0,915.0,-226.0
947,15.780362897761012,323,920,573,996,448.0,958.0,-183.0
948,15.797026427748088,322,968,572,1036,447.0,1002.0,-139.0
949,15.813689957735164,321,1007,573,1073,447.0,1040.0,-101.0
950,15.83035348772224,319,1042,574,1106,446.5,1074.0,-67.0
951,15.847017017709316,318,1071,574,1133,446.0,1102.0,-39.0
952,15.863680547696392,314,1091,574,1152,444.0,1121.5,-19.5
953,15.880344077683468,312,1099,574,1162,443.0,1130.5,-10.5
954,15.897007607670544,311,1099,575,1161,443.0,1130.0,-11.0
955,15.91367113765762,312,1084,574,1146,443.0,1115.0,-26.0
956,15.930334667644695,313,1059,568,1120,440.5,1089.5,-51.5
957,15.946998197631771,313,1020,566,1086,439.5,1053.0,-88.0
958,15.963661727618849,315,980,560,1048,437.5,1014.0,-127.0
959,15.980325257605925,315,931,558,1008,436.5,969.5,-171.5
960,15.996988787593,313,896,561,963,437.0,929.5,-211.5
961,16.013652317580075,314,841,558,919,436.0,880.0,-261.0
962,16.030315847567152,316,804,558,875,437.0,839.5,-301.5
963,16.046979377554226,312,756,559,827,435.5,791.5,-349.5
964,16.063642907541304,315,708,558,782,436.5,745.0,-396.0
965,16.08030643752838,312,668,559,739,435.5,703.5,-437.5
966,16.096969967515456,310,626,564,700,437.0,663.0,-478.0
967,16.113633497502533,308,596,568,670,438.0,633.0,-508.0
968,16.130297027489608,308,584,569,649,438.5,616.5,-524.5
969,16.146960557476685,307,580,570,643,438.5,611.5,-529.5
970,16.16362408746376,309,583,571,647,440.0,615.0,-526.0
971,16.180287617450837,310,596,570,660,440.0,628.0,-513.0
972,16.19695114743791,312,615,572,682,442.0,648.5,-492.5
973,16.21361467742499,314,639,571,706,442.5,672.5,-468.5
974,16.230278207412066,321,670,573,737,447.0,703.5,-437.5
975,16.24694173739914,327,706,571,774,449.0,740.0,-401.0
976,16.263605267386218,327,743,572,815,449.5,779.0,-362.0
977,16.280268797373292,329,781,573,862,451.0,821.5,-319.5
978,16.29693232736037,330,832,569,909,449.5,870.5,-270.5
979,16.313595857347444,331,882,572,960,451.5,921.0,-220.0
980,16.33025938733452,328,935,571,1012,449.5,973.5,-167.5
981,16.346922917321596,329,985,574,1055,451.5,1020.0,-121.0
982,16.363586447308673,323,1028,576,1094,449.5,1061.0,-80.0
983,16.380249977295747,318,1056,576,1118,447.0,1087.0,-54.0
984,16.396913507282825,318,1076,578,1135,448.0,1105.5,-35.5
985,16.413577037269903,317,1084,577,1144,447.0,1114.0,-27.0
986,16.430240567256977,316,1084,576,1146,446.0,1115.0,-26.0
987,16.446904097244055,316,1078,574,1140,445.0,1109.0,-32.0
988,16.46356762723113,314,1065,574,1127,444.0,1096.0,-45.0
989,16.480231157218206,313,1046,572,1106,442.5,1076.0,-65.0
990,16.49689468720528,312,1017,568,1081,440.0,1049.0,-92.0
991,16.513558217192358,315,983,564,1045,439.5,1014.0,-127.0
992,16.530221747179432,321,934,560,1004,440.5,969.0,-172.0
993,16.54688527716651,322,872,558,951,440.0,911.5,-229.5
994,16.563548807153584,320,822,555,900,437.5,861.0,-280.0
995,16.58021233714066,314,771,556,848,435.0,809.5,-331.5
996,16.59687586712774,312,729,559,803,435.5,766.0,-375.0
997,16.613539397114813,309,688,558,762,433.5,725.0,-416.0
998,16.63020292710189,305,659,563,728,434.0,693.5,-447.5
999,16.646866457088965,304,633,563,701,433.5,667.0,-474.0
1000,16.663529987076043,303,614,564,680,433.5,647.0,-494.0
1001,16.680193517063117,303,600,566,664,434.5,632.0,-509.0
1002,16.696857047050194,304,591,567,654,435.5,622.5,-518.5
1003,16.71352057703727,303,589,567,653,435.0,621.0,-520.0
1004,16.730184107024346,307,596,569,660,438.0,628.0,-513.0
1005,16.74684763701142,312,614,570,680,441.0,647.0,-494.0
1006,16.763511166998498,316,643,567,712,441.5,677.5,-463.5
1007,16.780174696985576,320,676,567,748,443.5,712.0,-429.0
1008,16.79683822697265,322,722,563,794,442.5,758.0,-383.0
1009,16.813501756959727,324,749,565,840,444.5,794.5,-346.5
1010,16.8301652869468,326,810,567,890,446.5,850.0,-291.0
1011,16.84682881693388,326,861,571,934,448.5,897.5,-243.5
1012,16.863492346920953,328,908,576,975,452.0,941.5,-199.5
1013,16.88015587690803,325,937,577,1014,451.0,975.5,-165.5
1014,16.896819406895105,330,988,579,1052,454.5,1020.0,-121.0
1015,16.913482936882183,328,1010,576,1086,452.0,1048.0,-93.0
1016,16.930146466869257,320,1055,576,1115,448.0,1085.0,-56.0
1017,16.946809996856334,321,1076,581,1138,451.0,1107.0,-34.0
1018,16.963473526843412,318,1089,580,1150,449.0,1119.5,-21.5
1019,16.980137056830486,317,1090,579,1151,448.0,1120.5,-20.5
1020,16.996800586817564,317,1080,575,1142,446.0,1111.0,-30.0
1021,17.013464116804638,317,1058,574,1120,445.5,1089.0,-52.0
1022,17.030127646791716,319,1026,572,1091,445.5,1058.5,-82.5
1023,17.04679117677879,321,980,567,1055,444.0,1017.5,-123.5
1024,17.063454706765867,321,940,564,1017,442.5,978.5,-162.5
1025,17.08011823675294,318,912,560,976,439.0,944.0,-197.0
1026,17.09678176674002,315,868,560,936,437.5,902.0,-239.0
1027,17.113445296727093,314,825,558,894,436.0,859.5,-281.5
1028,17.13010882671417,312,776,558,847,435.0,811.5,-329.5
1029,17.14677235670125,312,728,558,802,435.0,765.0,-376.0
1030,17.163435886688323,313,683,558,759,435.5,721.0,-420.0
1031,17.1800994166754,308,654,560,720,434.0,687.0,-454.0
1032,17.196762946662474,304,616,560,688,432.0,652.0,-489.0
1033,17.213426476649552,302,600,562,666,432.0,633.0,-508.0
1034,17.230090006636626,302,591,564,656,433.0,623.5,-517.5
1035,17.246753536623704,302,592,564,656,433.0,624.0,-517.0
1036,17.263417066610778,304,602,567,665,435.5,633.5,-507.5
1037,17.280080596597855,304,594,567,682,435.5,638.0,-503.0
1038,17.296744126584933,307,629,568,704,437.5,666.5,-474.5
1039,17.313407656572007,310,665,568,732,439.0,698.5,-442.5
1040,17.330071186559085,315,691,568,764,441.5,727.5,-413.5
1041,17.34673471654616,321,728,568,800,444.5,764.0,-377.0
1042,17.363398246533237,322,770,567,843,444.5,806.5,-334.5
1043,17.38006177652031,328,814,574,890,451.0,852.0,-289.0
1044,17.39672530650739,334,861,574,940,454.0,900.5,-240.5
1045,17.413388836494462,330,920,571,988,450.5,954.0,-187.0
1046,17.43005236648154,329,958,575,1034,452.0,996.0,-145.0
1047,17.446715896468614,322,1007,581,1072,451.5,1039.5,-101.5
1048,17.463379426455692,320,1038,580,1100,450.0,1069.0,-72.0
1049,17.48004295644277,321,1058,583,1118,452.0,1088.0,-53.0
1050,17.496706486429844,322,1069,581,1130,451.5,1099.5,-41.5
1051,17.51337001641692,321,1075,580,1135,450.5,1105.0,-36.0
1052,17.530033546403995,321,1072,580,1134,450.5,1103.0,-38.0
1053,17.546697076391073,318,1064,579,1124,448.5,1094.0,-47.0
1054,17.563360606378147,317,1045,577,1108,447.0,1076.5,-64.5
1055,17.580024136365225,318,1020,575,1085,446.5,1052.5,-88.5
1056,17.5966876663523,318,986,573,1054,445.5,1020.0,-121.0
1057,17.613351196339377,322,942,563,1014,442.5,978.0,-163.0
1058,17.63001472632645,322,889,564,967,443.0,928.0,-213.0
1059,17.64667825631353,320,839,564,916,442.0,877.5,-263.5
1060,17.663341786300606,314,796,561,868,437.5,832.0,-309.0
1061,17.68000531628768,314,755,558,824,436.0,789.5,-351.5
1062,17.696668846274758,309,711,560,783,434.5,747.0,-394.0
1063,17.71333237626183,305,681,559,749,432.0,715.0,-426.0
1064,17.72999590624891,302,653,559,720,430.5,686.5,-454.5
1065,17.746659436235984,301,630,561,696,431.0,663.0,-478.0
1066,17.76332296622306,298,614,561,678,429.5,646.0,-495.0
1067,17.779986496210135,299,603,562,666,430.5,634.5,-506.5
1068,17.796650026197213,300,598,563,661,431.5,629.5,-511.5
1069,17.813313556184287,302,601,564,667,433.0,634.0,-507.0
1070,17.829977086171365,302,614,564,679,433.0,646.5,-494.5
1071,17.846640616158442,312,635,563,705,437.5,670.0,-471.0
1072,17.863304146145516,313,670,567,741,440.0,705.5,-435.5
1073,17.879967676132594,318,707,565,784,441.5,745.5,-395.5
1074,17.896631206119668,321,756,566,828,443.5,792.0,-349.0
1075,17.913294736106746,320,795,568,872,444.0,833.5,-307.5
1076,17.92995826609382,325,841,569,915,447.0,878.0,-263.0
1077,17.946621796080898,328,880,575,956,451.5,918.0,-223.0
1078,17.96328532606797,328,921,574,993,451.0,957.0,-184.0
1079,17.97994885605505,328,966,575,1031,451.5,998.5,-142.5
1080,17.996612386042123,328,999,578,1064,453.0,1031.5,-109.5
1081,18.0132759160292,327,1032,582,1097,454.5,1064.5,-76.5
1082,18.02993944601628,323,1058,582,1122,452.5,1090.0,-51.0
1083,18.046602976003353,322,1075,583,1137,452.5,1106.0,-35.0
1084,18.06326650599043,322,1081,583,1142,452.5,1111.5,-29.5
1085,18.079930035977505,321,1073,581,1135,451.0,1104.0,-37.0
1086,18.096593565964582,321,1054,580,1118,450.5,1086.0,-55.0
1087,18.113257095951656,322,1029,575,1095,448.5,1062.0,-79.0
1088,18.129920625938734,326,996,576,1063,451.0,1029.5,-111.5
1089,18.146584155925808,323,962,571,1027,447.0,994.5,-146.5
1090,18.163247685912886,324,923,569,990,446.5,956.5,-184.5
1091,18.17991121589996,317,884,568,950,442.5,917.0,-224.0
1092,18.196574745887037,320,843,568,910,444.0,876.5,-264.5
1093,18.213238275874115,318,796,564,868,441.0,832.0,-309.0
1094,18.22990180586119,318,738,557,823,437.5,780.5,-360.5
1095,18.246565335848267,312,704,558,778,435.0,741.0,-400.0
1096,18.26322886583534,311,672,563,738,437.0,705.0,-436.0
1097,18.27989239582242,304,635,559,706,431.5,670.5,-470.5
1098,18.296555925809493,299,619,560,683,429.5,651.0,-490.0
1099,18.31321945579657,297,606,561,670,429.0,638.0,-503.0
1100,18.329882985783645,298,603,562,667,430.0,635.0,-506.0
1101,18.346546515770722,298,608,561,672,429.5,640.0,-501.0
1102,18.363210045757796,300,621,561,686,430.5,653.5,-487.5
1103,18.379873575744874,302,636,562,704,432.0,670.0,-471.0
1104,18.39653710573195,304,663,565,728,434.5,695.5,-445.5
1105,18.413200635719026,308,689,563,755,435.5,722.0,-419.0
1106,18.429864165706103,312,714,562,789,437.0,751.5,-389.5
1107,18.446527695693177,319,762,564,829,441.5,795.5,-345.5
1108,18.463191225680255,321,798,562,874,441.5,836.0,-305.0
1109,18.47985475566733,324,853,566,922,445.0,887.5,-253.5
1110,18.496518285654407,326,902,565,968,445.5,935.0,-206.0
1111,18.51318181564148,324,946,570,1013,447.0,979.5,-161.5
1112,18.52984534562856,323,988,575,1052,449.0,1020.0,-121.0
1113,18.546508875615636,321,1018,577,1082,449.0,1050.0,-91.0
1114,18.56317240560271,322,1041,582,1102,452.0,1071.5,-69.5
1115,18.579835935589788,322,1055,581,1116,451.5,1085.5,-55.5
1116,18.596499465576862,323,1061,583,1123,453.0,1092.0,-49.0
1117,18.61316299556394,322,1064,584,1125,453.0,1094.5,-46.5
1118,18.629826525551014,323,1059,584,1120,453.5,1089.5,-51.5
1119,18.64649005553809,322,1047,583,1108,452.5,1077.5,-63.5
1120,18.663153585525166,322,1024,582,1088,452.0,1056.0,-85.0
1121,18.679817115512243,321,995,576,1060,448.5,1027.5,-113.5
1122,18.696480645499317,325,955,571,1024,448.0,989.5,-151.5
1123,18.713144175486395,328,911,567,980,447.5,945.5,-195.5
1124,18.729807705473473,326,857,564,934,445.0,895.5,-245.5
1125,18.746471235460547,324,810,562,886,443.0,848.0,-293.0
1126,18.763134765447624,318,770,569,842,443.5,806.0,-335.0
1127,18.7797982954347,316,729,568,803,442.0,766.0,-375.0
1128,18.796461825421776,309,703,565,768,437.0,735.5,-405.5
1129,18.81312535540885,307,675,566,739,436.5,707.0,-434.0
1130,18.829788885395928,302,648,564,714,433.0,681.0,-460.0
1131,18.846452415383002,302,630,563,693,432.5,661.5,-479.5
1132,18.86311594537008,300,615,563,679,431.5,647.0,-494.0
1133,18.879779475357154,298,608,562,672,430.0,640.0,-501.0
1134,18.89644300534423,299,608,562,672,430.5,640.0,-501.0
1135,18.91310653533131,300,620,561,682,430.5,651.0,-490.0
1136,18.929770065318383,304,639,560,703,432.0,671.0,-470.0
1137,18.94643359530546,307,663,558,734,432.5,698.5,-442.5
1138,18.963097125292535,312,701,559,775,435.5,738.0,-403.0
1139,18.979760655279613,312,742,560,814,436.0,778.0,-363.0
1140,18.996424185266687,316,790,560,856,438.0,823.0,-318.0
1141,19.013087715253764,316,822,562,897,439.0,859.5,-281.5
1142,19.02975124524084,320,863,567,938,443.5,900.5,-240.5
1143,19.046414775227916,322,910,566,975,444.0,942.5,-198.5
1144,19.06307830521499,324,944,569,1011,446.5,977.5,-163.5
1145,19.079741835202068,322,980,574,1047,448.0,1013.5,-127.5
1146,19.096405365189145,323,1013,576,1079,449.5,1046.0,-95.0
1147,19.11306889517622,322,1043,580,1106,451.0,1074.5,-66.5
1148,19.129732425163297,321,1061,581,1124,451.0,1092.5,-48.5
1149,19.14639595515037,321,1071,582,1132,451.5,1101.5,-39.5
1150,19.16305948513745,321,1067,581,1128,451.0,1097.5,-43.5
1151,19.179723015124523,322,1052,584,1113,453.0,1082.5,-58.5
1152,19.1963865451116,324,1030,580,1094,452.0,1062.0,-79.0
1153,19.213050075098675,322,1001,580,1066,451.0,1033.5,-107.5
1154,19.229713605085752,324,967,579,1035,451.5,1001.0,-140.0
1155,19.246377135072827,326,933,576,1001,451.0,967.0,-174.0
1156,19.263040665059904,323,896,576,964,449.5,930.0,-211.0
1157,19.279704195046982,322,857,570,925,446.0,891.0,-250.0
1158,19.296367725034056,321,815,568,884,444.5,849.5,-291.5
1159,19.313031255021134,319,770,568,841,443.5,805.5,-335.5
1160,19.329694785008208,320,727,563,797,441.5,762.0,-379.0
1161,19.346358314995285,314,664,565,759,439.5,711.5,-429.5
1162,19.36302184498236,308,656,567,724,437.5,690.0,-451.0
1163,19.379685374969437,304,634,565,699,434.5,666.5,-474.5
1164,19.39634890495651,302,621,565,684,433.5,652.5,-488.5
1165,19.41301243494359,300,615,563,679,431.5,647.0,-494.0
1166,19.429675964930663,299,615,564,680,431.5,647.5,-493.5
1167,19.44633949491774,300,625,563,690,431.5,657.5,-483.5
1168,19.46300302490482,299,641,561,704,430.0,672.5,-468.5
1169,19.479666554891892,300,659,562,725,431.0,692.0,-449.0
1170,19.49633008487897,301,684,562,749,431.5,716.5,-424.5
1171,19.512993614866044,309,713,562,779,435.5,746.0,-395.0
1172,19.52965714485312,312,745,558,816,435.0,780.5,-360.5
1173,19.546320674840196,315,782,560,860,437.5,821.0,-320.0
1174,19.562984204827274,315,827,561,906,438.0,866.5,-274.5
1175,19.579647734814348,315,880,562,952,438.5,916.0,-225.0
1176,19.596311264801425,318,926,566,992,442.0,959.0,-182.0
1177,19.6129747947885,319,966,567,1032,443.0,999.0,-142.0
1178,19.629638324775577,317,999,572,1063,444.5,1031.0,-110.0
1179,19.646301854762655,317,1023,576,1085,446.5,1054.0,-87.0
1180,19.66296538474973,318,1039,578,1102,448.0,1070.5,-70.5
1181,19.679628914736806,321,1048,578,1110,449.5,1079.0,-62.0
1182,19.69629244472388,322,1053,581,1114,451.5,1083.5,-57.5
1183,19.712955974710958,321,1052,581,1114,451.0,1083.0,-58.0
1184,19.729619504698032,321,1045,581,1105,451.0,1075.0,-66.0
1185,19.74628303468511,321,1026,581,1089,451.0,1057.5,-83.5
1186,19.762946564672184,324,1000,577,1064,450.5,1032.0,-109.0
1187,19.77961009465926,324,965,575,1032,449.5,998.5,-142.5
1188,19.79627362464634,325,924,571,991,448.0,957.5,-183.5
1189,19.812937154633413,328,879,571,948,449.5,913.5,-227.5
1190,19.82960068462049,329,830,569,902,449.0,866.0,-275.0
1191,19.846264214607565,323,792,568,859,445.5,825.5,-315.5
1192,19.862927744594643,322,753,570,819,446.0,786.0,-355.0
1193,19.879591274581717,318,720,573,788,445.5,754.0,-387.0
1194,19.896254804568795,313,688,569,758,441.0,723.0,-418.0
1195,19.91291833455587,312,665,569,732,440.5,698.5,-442.5
1196,19.929581864542946,308,643,567,708,437.5,675.5,-465.5
1197,19.94624539453002,305,627,567,691,436.0,659.0,-482.0
1198,19.962908924517098,304,618,567,681,435.5,649.5,-491.5
1199,19.979572454504176,303,616,567,680,435.0,648.0,-493.0
1200,19.99623598449125,302,624,565,687,433.5,655.5,-485.5
1201,20.012899514478327,304,637,563,704,433.5,670.5,-470.5
1202,20.0295630444654,305,659,560,731,432.5,695.0,-446.0
1203,20.04622657445248,307,693,560,765,433.5,729.0,-412.0
1204,20.062890104439553,308,730,559,804,433.5,767.0,-374.0
1205,20.07955363442663,312,774,558,842,435.0,808.0,-333.0
1206,20.096217164413705,312,814,561,880,436.5,847.0,-294.0
1207,20.112880694400783,314,852,563,920,438.5,886.0,-255.0
1208,20.129544224387857,314,891,562,956,438.0,923.5,-217.5
1209,20.146207754374934,320,928,562,992,441.0,960.0,-181.0
1210,20.162871284362012,319,963,568,1032,443.5,997.5,-143.5
1211,20.179534814349086,318,996,569,1059,443.5,1027.5,-113.5
1212,20.196198344336164,316,1024,573,1088,444.5,1056.0,-85.0
1213,20.212861874323238,313,1046,574,1108,443.5,1077.0,-64.0
1214,20.229525404310316,314,1059,576,1119,445.0,1089.0,-52.0
1215,20.24618893429739,315,1057,576,1118,445.5,1087.5,-53.5
1216,20.262852464284467,317,1047,579,1109,448.0,1078.0,-63.0
1217,20.27951599427154,319,1026,579,1091,449.0,1058.5,-82.5
1218,20.29617952425862,321,1002,578,1067,449.5,1034.5,-106.5
1219,20.312843054245693,321,975,578,1039,449.5,1007.0,-134.0
1220,20.32950658423277,327,944,577,1009,452.0,976.5,-164.5
1221,20.34617011421985,323,910,576,975,449.5,942.5,-198.5
1222,20.362833644206923,324,874,572,939,448.0,906.5,-234.5
1223,20.379497174194,323,829,568,900,445.5,864.5,-276.5
1224,20.396160704181074,325,790,568,861,446.5,825.5,-315.5
1225,20.412824234168152,323,720,570,817,446.5,768.5,-372.5
1226,20.429487764155226,323,704,569,776,446.0,740.0,-401.0
1227,20.446151294142304,318,676,570,743,444.0,709.5,-431.5
1228,20.462814824129378,312,650,573,715,442.5,682.5,-458.5
1229,20.479478354116456,307,634,569,698,438.0,666.0,-475.0
1230,20.49614188410353,306,628,570,691,438.0,659.5,-481.5
1231,20.512805414090607,306,626,569,690,437.5,658.0,-483.0
1232,20.529468944077685,305,632,568,696,436.5,664.0,-477.0
1233,20.54613247406476,305,644,567,708,436.0,676.0,-465.0
1234,20.562796004051837,305,660,566,724,435.5,692.0,-449.0
1235,20.57945953403891,304,681,565,745,434.5,713.0,-428.0
