frame_index,time_s,x_min,y_min,x_max,y_max,x_center,y_center,dy_px
953,15.880208050816162,187,496,485,570,336.0,533.0,110.5
954,15.896871438067805,187,495,485,568,336.0,531.5,109.0
955,15.913534825319449,184,511,480,585,332.0,548.0,125.5
956,15.93019821257109,189,526,474,616,331.5,571.0,148.5
957,15.946861599822734,190,569,472,662,331.0,615.5,193.0
958,15.963524987074377,197,612,472,715,334.5,663.5,241.0
959,15.980188374326021,200,666,463,779,331.5,722.5,300.0
960,15.996851761577664,201,760,454,856,327.5,808.0,385.5
961,16.01351514882931,207,836,457,933,332.0,884.5,462.0
962,16.030178536080953,205,926,457,1025,331.0,975.5,553.0
963,16.046841923332597,206,1012,458,1107,332.0,1059.5,637.0
964,16.063505310584237,208,1086,461,1186,334.5,1136.0,713.5
965,16.08016869783588,204,1175,459,1262,331.5,1218.5,796.0
966,16.096832085087524,203,1248,465,1329,334.0,1288.5,866.0
967,16.113495472339167,200,1303,477,1380,338.5,1341.5,919.0
968,16.13015885959081,195,1346,483,1419,339.0,1382.5,960.0
969,16.146822246842454,193,1369,488,1438,340.5,1403.5,981.0
970,16.163485634094098,194,1376,489,1445,341.5,1410.5,988.0
971,16.18014902134574,197,1370,491,1439,344.0,1404.5,982.0
972,16.196812408597385,200,1351,492,1421,346.0,1386.0,963.5
973,16.21347579584903,209,1314,487,1384,348.0,1349.0,926.5
974,16.230139183100672,211,1264,484,1335,347.5,1299.5,877.0
975,16.246802570352315,216,1193,482,1276,349.0,1234.5,812.0
976,16.26346595760396,224,1112,481,1208,352.5,1160.0,737.5
977,16.280129344855602,230,1032,476,1129,353.0,1080.5,658.0
978,16.296792732107246,227,943,473,1042,350.0,992.5,570.0
979,16.31345611935889,227,851,472,952,349.5,901.5,479.0
980,16.330119506610533,226,767,478,869,352.0,818.0,395.5
981,16.346782893862176,219,681,483,793,351.0,737.0,314.5
982,16.36344628111382,216,633,485,729,350.5,681.0,258.5
983,16.380109668365463,210,581,488,671,349.0,626.0,203.5
984,16.396773055617107,205,540,489,628,347.0,584.0,161.5
985,16.41343644286875,196,523,492,597,344.0,560.0,137.5
986,16.430099830120394,191,509,490,583,340.5,546.0,123.5
987,16.446763217372038,190,508,489,582,339.5,545.0,122.5
988,16.46342660462368,187,518,485,594,336.0,556.0,133.5
989,16.480089991875325,194,542,481,624,337.5,583.0,160.5
990,16.496753379126968,194,582,474,669,334.0,625.5,203.0
991,16.51341676637861,199,638,463,731,331.0,684.5,262.0
992,16.530080153630255,209,705,462,808,335.5,756.5,334.0
993,16.5467435408819,208,786,458,888,333.0,837.0,414.5
994,16.563406928133542,208,875,465,965,336.5,920.0,497.5
995,16.580070315385182,206,952,456,1046,331.0,999.0,576.5
996,16.596733702636826,210,1037,457,1128,333.5,1082.5,660.0
997,16.61339708988847,202,1107,460,1202,331.0,1154.5,732.0
998,16.630060477140113,200,1186,469,1268,334.5,1227.0,804.5
999,16.646723864391756,200,1254,467,1328,333.5,1291.0,868.5
1000,16.6633872516434,194,1306,472,1379,333.0,1342.5,920.0
1001,16.680050638895043,191,1346,479,1416,335.0,1381.0,958.5
1002,16.696714026146687,187,1375,482,1441,334.5,1408.0,985.5
1003,16.71337741339833,188,1380,485,1448,336.5,1414.0,991.5
1004,16.730040800649974,193,1361,485,1435,339.0,1398.0,975.5
1005,16.746704187901617,199,1333,486,1406,342.5,1369.5,947.0
1006,16.76336757515326,201,1288,487,1366,344.0,1327.0,904.5
1007,16.780030962404904,210,1235,480,1313,345.0,1274.0,851.5
1008,16.796694349656548,214,1147,481,1244,347.5,1195.5,773.0
1009,16.81335773690819,223,1078,479,1174,351.0,1126.0,703.5
1010,16.830021124159835,226,1004,477,1095,351.5,1049.5,627.0
1011,16.84668451141148,222,927,473,1017,347.5,972.0,549.5
1012,16.863347898663122,217,836,478,937,347.5,886.5,464.0
1013,16.880011285914765,224,762,481,862,352.5,812.0,389.5
1014,16.89667467316641,222,687,479,785,350.5,736.0,313.5
1015,16.913338060418052,216,619,481,712,348.5,665.5,243.0
1016,16.930001447669696,208,567,488,657,348.0,612.0,189.5
1017,16.94666483492134,200,544,495,617,347.5,580.5,158.0
1018,16.963328222172983,199,520,496,593,347.5,556.5,134.0
1019,16.979991609424626,196,510,495,583,345.5,546.5,124.0
1020,16.99665499667627,195,516,494,590,344.5,553.0,130.5
1021,17.013318383927913,198,538,489,614,343.5,576.0,153.5
1022,17.029981771179557,203,558,483,650,343.0,604.0,181.5
1023,17.0466451584312,206,602,478,697,342.0,649.5,227.0
1024,17.063308545682844,206,645,477,759,341.5,702.0,279.5
1025,17.079971932934487,202,732,466,822,334.0,777.0,354.5
1026,17.09663532018613,211,809,459,902,335.0,855.5,433.0
1027,17.11329870743777,214,882,454,978,334.0,930.0,507.5
1028,17.129962094689414,210,958,455,1066,332.5,1012.0,589.5
1029,17.146625481941058,208,1052,458,1146,333.0,1099.0,676.5
1030,17.1632888691927,206,1131,462,1224,334.0,1177.5,755.0
1031,17.179952256444345,198,1207,465,1291,331.5,1249.0,826.5
1032,17.19661564369599,199,1272,472,1349,335.5,1310.5,888.0
1033,17.213279030947632,190,1318,472,1390,331.0,1354.0,931.5
1034,17.229942418199276,184,1348,480,1417,332.0,1382.5,960.0
1035,17.24660580545092,187,1362,480,1430,333.5,1396.0,973.5
1036,17.263269192702563,187,1361,481,1430,334.0,1395.5,973.0
1037,17.279932579954206,187,1347,482,1417,334.5,1382.0,959.5
1038,17.29659596720585,192,1320,480,1392,336.0,1356.0,933.5
1039,17.313259354457493,201,1269,473,1352,337.0,1310.5,888.0
1040,17.329922741709137,201,1214,472,1294,336.5,1254.0,831.5
1041,17.34658612896078,208,1145,474,1228,341.0,1186.5,764.0
1042,17.363249516212424,216,1060,466,1158,341.0,1109.0,686.5
1043,17.379912903464067,223,967,468,1075,345.5,1021.0,598.5
1044,17.39657629071571,222,888,472,990,347.0,939.0,516.5
1045,17.413239677967354,223,802,473,909,348.0,855.5,433.0
1046,17.429903065218998,221,727,480,830,350.5,778.5,356.0
1047,17.44656645247064,216,675,485,765,350.5,720.0,297.5
1048,17.463229839722285,213,618,491,708,352.0,663.0,240.5
1049,17.479893226973928,208,571,493,660,350.5,615.5,193.0
1050,17.49655661422557,202,546,496,623,349.0,584.5,162.0
1051,17.513220001477215,200,527,496,600,348.0,563.5,141.0
1052,17.52988338872886,198,519,497,593,347.5,556.0,133.5
1053,17.546546775980502,196,525,495,600,345.5,562.5,140.0
1054,17.563210163232146,199,546,494,622,346.5,584.0,161.5
1055,17.57987355048379,207,560,486,660,346.5,610.0,187.5
1056,17.596536937735433,209,629,481,712,345.0,670.5,248.0
1057,17.613200324987076,215,677,476,781,345.5,729.0,306.5
1058,17.629863712238716,215,756,466,855,340.5,805.5,383.0
1059,17.64652709949036,212,827,472,934,342.0,880.5,458.0
1060,17.663190486742003,211,919,467,1011,339.0,965.0,542.5
1061,17.679853873993647,211,990,467,1088,339.0,1039.0,616.5
1062,17.69651726124529,209,1071,465,1162,337.0,1116.5,694.0
1063,17.713180648496934,205,1138,463,1234,334.0,1186.0,763.5
1064,17.729844035748577,200,1219,475,1299,337.5,1259.0,836.5
1065,17.74650742300022,194,1274,477,1350,335.5,1312.0,889.5
1066,17.763170810251864,190,1316,476,1392,333.0,1354.0,931.5
1067,17.779834197503508,184,1351,478,1419,331.0,1385.0,962.5
1068,17.79649758475515,183,1365,479,1436,331.0,1400.5,978.0
1069,17.813160972006795,184,1363,478,1432,331.0,1397.5,975.0
1070,17.82982435925844,188,1338,479,1408,333.5,1373.0,950.5
1071,17.846487746510082,196,1296,474,1370,335.0,1333.0,910.5
1072,17.863151133761725,200,1247,472,1322,336.0,1284.5,862.0
1073,17.87981452101337,201,1183,470,1267,335.5,1225.0,802.5
1074,17.896477908265013,209,1108,471,1200,340.0,1154.0,731.5
1075,17.913141295516656,211,1039,468,1127,339.5,1083.0,660.5
1076,17.9298046827683,210,950,468,1056,339.0,1003.0,580.5
1077,17.946468070019943,210,856,468,974,339.0,915.0,492.5
1078,17.963131457271587,214,803,472,898,343.0,850.5,428.0
1079,17.97979484452323,216,732,473,825,344.5,778.5,356.0
1080,17.996458231774874,216,663,481,755,348.5,709.0,286.5
1081,18.013121619026517,210,602,487,692,348.5,647.0,224.5
1082,18.02978500627816,201,567,491,645,346.0,606.0,183.5
1083,18.046448393529804,200,542,497,616,348.5,579.0,156.5
1084,18.063111780781448,199,527,498,601,348.5,564.0,141.5
1085,18.07977516803309,199,526,498,600,348.5,563.0,140.5
1086,18.096438555284735,202,538,498,616,350.0,577.0,154.5
1087,18.113101942536378,205,567,494,644,349.5,605.5,183.0
1088,18.12976532978802,208,595,493,684,350.5,639.5,217.0
1089,18.146428717039665,211,646,482,738,346.5,692.0,269.5
1090,18.163092104291305,212,698,480,799,346.0,748.5,326.0
1091,18.17975549154295,219,780,480,872,349.5,826.0,403.5
1092,18.196418878794592,221,848,470,943,345.5,895.5,473.0
1093,18.213082266046236,216,928,469,1028,342.5,978.0,555.5
1094,18.22974565329788,218,1018,468,1110,343.0,1064.0,641.5
1095,18.246409040549523,212,1097,471,1188,341.5,1142.5,720.0
1096,18.263072427801166,211,1171,472,1257,341.5,1214.0,791.5
1097,18.27973581505281,205,1237,475,1314,340.0,1275.5,853.0
1098,18.296399202304453,195,1291,478,1361,336.5,1326.0,903.5
1099,18.313062589556097,189,1321,481,1394,335.0,1357.5,935.0
1100,18.32972597680774,185,1346,482,1414,333.5,1380.0,957.5
1101,18.346389364059384,189,1350,480,1418,334.5,1384.0,961.5
1102,18.363052751311027,187,1344,479,1411,333.0,1377.5,955.0
1103,18.37971613856267,184,1324,478,1393,331.0,1358.5,936.0
1104,18.396379525814314,189,1288,472,1361,330.5,1324.5,902.0
1105,18.413042913065958,200,1238,472,1312,336.0,1275.0,852.5
1106,18.4297063003176,202,1175,471,1252,336.5,1213.5,791.0
1107,18.446369687569245,204,1071,460,1184,332.0,1127.5,705.0
1108,18.46303307482089,208,1008,463,1106,335.5,1057.0,634.5
1109,18.479696462072532,213,928,463,1025,338.0,976.5,554.0
1110,18.496359849324175,215,863,464,945,339.5,904.0,481.5
1111,18.51302323657582,216,768,464,874,340.0,821.0,398.5
1112,18.529686623827462,214,712,481,800,347.5,756.0,333.5
1113,18.546350011079106,206,651,482,740,344.0,695.5,273.0
1114,18.56301339833075,200,606,484,694,342.0,650.0,227.5
1115,18.579676785582393,202,573,487,650,344.5,611.5,189.0
1116,18.596340172834037,196,544,493,621,344.5,582.5,160.0
1117,18.61300356008568,196,532,494,606,345.0,569.0,146.5
1118,18.629666947337324,196,533,495,606,345.5,569.5,147.0
1119,18.646330334588967,201,547,496,622,348.5,584.5,162.0
1120,18.66299372184061,204,574,489,653,346.5,613.5,191.0
1121,18.67965710909225,214,615,489,697,351.5,656.0,233.5
1122,18.696320496343894,218,669,483,760,350.5,714.5,292.0
1123,18.712983883595538,217,738,481,826,349.0,782.0,359.5
1124,18.72964727084718,224,805,475,908,349.5,856.5,434.0
1125,18.746310658098825,220,892,478,977,349.0,934.5,512.0
1126,18.762974045350468,220,959,479,1050,349.5,1004.5,582.0
1127,18.77963743260211,219,1032,477,1124,348.0,1078.0,655.5
1128,18.796300819853755,215,1103,478,1197,346.5,1150.0,727.5
1129,18.8129642071054,211,1182,481,1260,346.0,1221.0,798.5
1130,18.829627594357042,205,1244,480,1317,342.5,1280.5,858.0
1131,18.846290981608686,201,1291,482,1364,341.5,1327.5,905.0
1132,18.86295436886033,193,1322,484,1396,338.5,1359.0,936.5
1133,18.879617756111973,190,1346,485,1416,337.5,1381.0,958.5
1134,18.896281143363616,186,1352,483,1421,334.5,1386.5,964.0
1135,18.91294453061526,188,1337,481,1408,334.5,1372.5,950.0
1136,18.929607917866903,192,1306,477,1378,334.5,1342.0,919.5
1137,18.946271305118547,197,1261,471,1335,334.0,1298.0,875.5
1138,18.96293469237019,200,1205,471,1286,335.5,1245.5,823.0
1139,18.979598079621834,196,1150,469,1225,332.5,1187.5,765.0
1140,18.996261466873477,200,1071,463,1157,331.5,1114.0,691.5
1141,19.01292485412512,206,981,461,1086,333.5,1033.5,611.0
1142,19.029588241376764,208,904,460,1008,334.0,956.0,533.5
1143,19.046251628628408,206,839,462,934,334.0,886.5,464.0
1144,19.06291501588005,208,765,464,858,336.0,811.5,389.0
1145,19.079578403131695,206,704,470,789,338.0,746.5,324.0
1146,19.09624179038334,203,644,472,724,337.5,684.0,261.5
1147,19.112905177634982,200,589,481,672,340.5,630.5,208.0
1148,19.129568564886625,194,537,487,638,340.5,587.5,165.0
1149,19.14623195213827,193,546,491,621,342.0,583.5,161.0
1150,19.162895339389912,193,541,492,615,342.5,578.0,155.5
1151,19.179558726641556,195,549,493,622,344.0,585.5,163.0
1152,19.1962221138932,200,569,492,643,346.0,606.0,183.5
1153,19.21288550114484,206,578,490,677,348.0,627.5,205.0
1154,19.229548888396483,210,613,486,722,348.0,667.5,245.0
1155,19.246212275648126,215,681,485,781,350.0,731.0,308.5
1156,19.26287566289977,213,736,474,842,343.5,789.0,366.5
1157,19.279539050151413,223,817,486,913,354.5,865.0,442.5
1158,19.296202437403057,227,901,479,990,353.0,945.5,523.0
1159,19.3128658246547,226,975,481,1072,353.5,1023.5,601.0
1160,19.329529211906344,226,1056,480,1146,353.0,1101.0,678.5
1161,19.346192599157988,219,1132,486,1222,352.5,1177.0,754.5
1162,19.36285598640963,213,1198,487,1279,350.0,1238.5,816.0
1163,19.379519373661275,210,1253,488,1331,349.0,1292.0,869.5
1164,19.396182760912918,201,1294,488,1368,344.5,1331.0,908.5
1165,19.41284614816456,195,1324,489,1393,342.0,1358.5,936.0
1166,19.429509535416205,192,1339,489,1408,340.5,1373.5,951.0
1167,19.44617292266785,192,1337,486,1404,339.0,1370.5,948.0
1168,19.462836309919492,190,1321,484,1390,337.0,1355.5,933.0
1169,19.479499697171136,193,1297,482,1368,337.5,1332.5,910.0
1170,19.49616308442278,198,1249,473,1326,335.5,1287.5,865.0
1171,19.512826471674423,201,1163,469,1272,335.0,1217.5,795.0
1172,19.529489858926066,204,1103,465,1206,334.5,1154.5,732.0
1173,19.54615324617771,209,1040,462,1132,335.5,1086.0,663.5
1174,19.562816633429353,205,970,457,1060,331.0,1015.0,592.5
1175,19.579480020680997,206,894,461,986,333.5,940.0,517.5
1176,19.59614340793264,208,811,462,909,335.0,860.0,437.5
1177,19.612806795184284,200,730,462,838,331.0,784.0,361.5
1178,19.629470182435927,196,669,466,775,331.0,722.0,299.5
1179,19.64613356968757,194,633,473,723,333.5,678.0,255.5
1180,19.662796956939214,193,600,476,680,334.5,640.0,217.5
1181,19.679460344190858,188,568,479,644,333.5,606.0,183.5
1182,19.6961237314425,186,549,484,622,335.0,585.5,163.0
1183,19.712787118694145,188,543,487,617,337.5,580.0,157.5
1184,19.72945050594579,191,552,488,624,339.5,588.0,165.5
1185,19.74611389319743,198,575,487,650,342.5,612.5,190.0
1186,19.762777280449072,205,607,486,692,345.5,649.5,227.0
1187,19.779440667700715,210,634,487,739,348.5,686.5,264.0
1188,19.79610405495236,212,699,482,802,347.0,750.5,328.0
1189,19.812767442204002,226,774,481,874,353.5,824.0,401.5
1190,19.829430829455646,226,846,476,946,351.0,896.0,473.5
1191,19.84609421670729,224,913,478,1020,351.0,966.5,544.0
1192,19.862757603958933,223,1000,482,1086,352.5,1043.0,620.5
1193,19.879420991210576,220,1072,482,1162,351.0,1117.0,694.5
1194,19.89608437846222,218,1144,488,1226,353.0,1185.0,762.5
1195,19.912747765713863,217,1206,484,1284,350.5,1245.0,822.5
1196,19.929411152965507,211,1260,494,1336,352.5,1298.0,875.5
1197,19.94607454021715,202,1304,492,1374,347.0,1339.0,916.5
1198,19.962737927468794,200,1329,494,1398,347.0,1363.5,941.0
1199,19.979401314720437,198,1338,495,1408,346.5,1373.0,950.5
1200,19.99606470197208,196,1334,493,1403,344.5,1368.5,946.0
1201,20.012728089223724,196,1309,488,1381,342.0,1345.0,922.5
1202,20.029391476475368,202,1270,482,1344,342.0,1307.0,884.5
1203,20.04605486372701,204,1220,479,1296,341.5,1258.0,835.5
1204,20.062718250978655,206,1167,472,1245,339.0,1206.0,783.5
1205,20.0793816382303,200,1104,470,1189,335.0,1146.5,724.0
1206,20.096045025481942,200,1038,464,1118,332.0,1078.0,655.5
1207,20.112708412733586,206,948,460,1047,333.0,997.5,575.0
1208,20.12937179998523,204,868,463,969,333.5,918.5,496.0
1209,20.146035187236873,203,792,463,892,333.0,842.0,419.5
1210,20.162698574488516,203,730,466,824,334.5,777.0,354.5
1211,20.17936196174016,195,670,468,761,331.5,715.5,293.0
1212,20.196025348991803,194,614,470,708,332.0,661.0,238.5
1213,20.212688736243447,189,576,478,666,333.5,621.0,198.5
1214,20.22935212349509,183,567,480,640,331.5,603.5,181.0
1215,20.246015510746734,184,557,481,630,332.5,593.5,171.0
1216,20.262678897998374,184,559,482,632,333.0,595.5,173.0
1217,20.279342285250017,186,570,482,647,334.0,608.5,186.0
1218,20.29600567250166,192,599,483,672,337.5,635.5,213.0
1219,20.312669059753304,200,629,480,710,340.0,669.5,247.0
1220,20.329332447004948,207,673,478,760,342.5,716.5,294.0
1221,20.34599583425659,213,727,478,818,345.5,772.5,350.0
1222,20.362659221508235,214,797,478,886,346.0,841.5,419.0
1223,20.379322608759878,222,868,472,958,347.0,913.0,490.5
1224,20.39598599601152,226,942,475,1037,350.5,989.5,567.0
1225,20.412649383263165,225,1024,478,1113,351.5,1068.5,646.0
1226,20.42931277051481,219,1095,481,1184,350.0,1139.5,717.0
1227,20.445976157766452,224,1158,490,1248,357.0,1203.0,780.5
1228,20.462639545018096,213,1226,493,1300,353.0,1263.0,840.5
1229,20.47930293226974,206,1268,494,1341,350.0,1304.5,882.0
1230,20.495966319521383,206,1299,496,1370,351.0,1334.5,912.0
1231,20.512629706773026,202,1321,496,1390,349.0,1355.5,933.0
1232,20.52929309402467,200,1328,496,1396,348.0,1362.0,939.5
1233,20.545956481276313,200,1319,495,1388,347.5,1353.5,931.0
1234,20.562619868527957,201,1298,492,1368,346.5,1333.0,910.5
1235,20.5792832557796,205,1266,487,1335,346.0,1300.5,878.0
1236,20.595946643031244,208,1215,482,1288,345.0,1251.5,829.0
1237,20.612610030282887,209,1148,479,1229,344.0,1188.5,766.0
1238,20.62927341753453,210,1043,471,1164,340.5,1103.5,681.0
1239,20.645936804786174,216,993,464,1090,340.0,1041.5,619.0
1240,20.662600192037818,209,927,465,1017,337.0,972.0,549.5
1241,20.67926357928946,209,831,461,946,335.0,888.5,466.0
1242,20.695926966541105,200,766,460,875,330.0,820.5,398.0
1243,20.71259035379275,200,719,465,809,332.5,764.0,341.5
1244,20.729253741044392,195,664,469,754,332.0,709.0,286.5
1245,20.745917128296036,186,631,471,707,328.5,669.0,246.5
1246,20.76258051554768,184,594,475,670,329.5,632.0,209.5
1247,20.779243902799323,183,569,478,643,330.5,606.0,183.5
1248,20.795907290050963,182,559,479,631,330.5,595.0,172.5
1249,20.812570677302606,182,557,480,632,331.0,594.5,172.0
1250,20.82923406455425,186,577,480,648,333.0,612.5,190.0
1251,20.845897451805893,194,607,476,682,335.0,644.5,222.0
1252,20.862560839057537,199,654,477,730,338.0,692.0,269.5
1253,20.87922422630918,202,678,474,787,338.0,732.5,310.0
1254,20.895887613560824,210,759,470,847,340.0,803.0,380.5
1255,20.912551000812467,211,828,472,916,341.5,872.0,449.5
1256,20.92921438806411,210,874,474,985,342.0,929.5,507.0
1257,20.945877775315754,216,971,479,1054,347.5,1012.5,590.0
1258,20.962541162567398,211,1034,480,1127,345.5,1080.5,658.0
1259,20.97920454981904,213,1097,484,1192,348.5,1144.5,722.0
1260,20.995867937070685,217,1168,484,1251,350.5,1209.5,787.0
1261,21.012531324322328,214,1231,491,1307,352.5,1269.0,846.5
1262,21.02919471157397,210,1276,496,1351,353.0,1313.5,891.0
1263,21.045858098825615,205,1308,497,1379,351.0,1343.5,921.0
1264,21.06252148607726,201,1323,500,1392,350.5,1357.5,935.0
1265,21.079184873328902,202,1322,500,1392,351.0,1357.0,934.5
1266,21.095848260580546,201,1308,497,1379,349.0,1343.5,921.0
1267,21.11251164783219,207,1274,494,1350,350.5,1312.0,889.5
1268,21.129175035083833,211,1234,486,1309,348.5,1271.5,849.0
1269,21.145838422335476,210,1184,482,1262,346.0,1223.0,800.5
1270,21.16250180958712,209,1127,480,1203,344.5,1165.0,742.5
1271,21.179165196838763,209,1056,475,1143,342.0,1099.5,677.0
1272,21.195828584090407,210,990,473,1074,341.5,1032.0,609.5
1273,21.21249197134205,209,911,471,1003,340.0,957.0,534.5
1274,21.229155358593694,212,828,464,930,338.0,879.0,456.5
1275,21.245818745845337,206,763,466,857,336.0,810.0,387.5
1276,21.26248213309698,199,708,469,793,334.0,750.5,328.0
1277,21.279145520348624,193,647,472,742,332.5,694.5,272.0
1278,21.295808907600268,189,614,472,694,330.5,654.0,231.5
1279,21.312472294851908,181,588,478,662,329.5,625.0,202.5
1280,21.32913568210355,181,574,479,646,330.0,610.0,187.5
1281,21.345799069355195,180,570,478,644,329.0,607.0,184.5
1282,21.36246245660684,180,578,476,651,328.0,614.5,192.0
1283,21.379125843858482,183,599,476,671,329.5,635.0,212.5
1284,21.395789231110125,187,615,475,702,331.0,658.5,236.0
1285,21.41245261836177,194,668,472,744,333.0,706.0,283.5
1286,21.429116005613412,204,702,467,800,335.5,751.0,328.5
1287,21.445779392865056,205,774,469,865,337.0,819.5,397.0
1288,21.4624427801167,209,846,472,932,340.5,889.0,466.5
1289,21.479106167368343,212,895,471,1003,341.5,949.0,526.5
1290,21.495769554619987,216,994,469,1076,342.5,1035.0,612.5
1291,21.51243294187163,208,1062,476,1150,342.0,1106.0,683.5
1292,21.529096329123274,211,1114,480,1213,345.5,1163.5,741.0
1293,21.545759716374917,210,1191,481,1267,345.5,1229.0,806.5
1294,21.56242310362656,206,1240,490,1311,348.0,1275.5,853.0
1295,21.579086490878204,206,1274,494,1344,350.0,1309.0,886.5
1296,21.595749878129848,201,1300,495,1369,348.0,1334.5,912.0
1297,21.61241326538149,202,1315,497,1383,349.5,1349.0,926.5
1298,21.629076652633135,202,1313,498,1382,350.0,1347.5,925.0
1299,21.645740039884778,203,1296,499,1366,351.0,1331.0,908.5
1300,21.66240342713642,206,1266,497,1338,351.5,1302.0,879.5
1301,21.679066814388065,211,1224,490,1300,350.5,1262.0,839.5
1302,21.69573020163971,214,1174,485,1248,349.5,1211.0,788.5
1303,21.712393588891352,222,1089,482,1184,352.0,1136.5,714.0
1304,21.729056976142996,222,1021,479,1116,350.5,1068.5,646.0
1305,21.74572036339464,219,949,476,1044,347.5,996.5,574.0
1306,21.762383750646283,216,868,475,976,345.5,922.0,499.5
1307,21.779047137897926,210,799,474,908,342.0,853.5,431.0
1308,21.79571052514957,207,754,472,846,339.5,800.0,377.5
1309,21.812373912401213,202,693,481,787,341.5,740.0,317.5
1310,21.829037299652857,197,644,477,735,337.0,689.5,267.0
1311,21.845700686904497,190,609,478,696,334.0,652.5,230.0
1312,21.86236407415614,187,595,480,666,333.5,630.5,208.0
1313,21.879027461407784,184,575,481,648,332.5,611.5,189.0
1314,21.895690848659427,184,572,481,644,332.5,608.0,185.5
1315,21.91235423591107,183,578,479,653,331.0,615.5,193.0
1316,21.929017623162714,189,602,475,680,332.0,641.0,218.5
1317,21.945681010414358,192,631,470,720,331.0,675.5,253.0
1318,21.962344397666,194,680,472,770,333.0,725.0,302.5
1319,21.979007784917645,197,717,473,826,335.0,771.5,349.0
1320,21.99567117216929,206,807,463,888,334.5,847.5,425.0
1321,22.012334559420932,202,863,469,958,335.5,910.5,488.0
1322,22.028997946672575,207,932,465,1026,336.0,979.0,556.5
1323,22.04566133392422,208,998,470,1091,339.0,1044.5,622.0
1324,22.062324721175862,211,1075,474,1158,342.5,1116.5,694.0
1325,22.078988108427506,205,1143,480,1218,342.5,1180.5,758.0
1326,22.09565149567915,207,1202,479,1272,343.0,1237.0,814.5
1327,22.112314882930793,204,1249,484,1323,344.0,1286.0,863.5
1328,22.128978270182436,199,1286,492,1356,345.5,1321.0,898.5
1329,22.14564165743408,198,1306,495,1375,346.5,1340.5,918.0
1330,22.162305044685723,199,1310,495,1379,347.0,1344.5,922.0
1331,22.178968431937367,201,1304,497,1371,349.0,1337.5,915.0
1332,22.19563181918901,204,1280,496,1350,350.0,1315.0,892.5
1333,22.212295206440654,208,1242,491,1317,349.5,1279.5,857.0
1334,22.228958593692298,216,1201,492,1273,354.0,1237.0,814.5
1335,22.24562198094394,216,1150,490,1225,353.0,1187.5,765.0
1336,22.262285368195585,213,1086,484,1165,348.5,1125.5,703.0
1337,22.278948755447228,217,985,479,1100,348.0,1042.5,620.0
1338,22.29561214269887,217,949,481,1035,349.0,992.0,569.5
1339,22.312275529950515,215,857,478,963,346.5,910.0,487.5
1340,22.32893891720216,218,806,472,895,345.0,850.5,428.0
1341,22.345602304453802,210,714,481,824,345.5,769.0,346.5
1342,22.362265691705442,202,656,479,768,340.5,712.0,289.5
1343,22.378929078957086,198,647,480,723,339.0,685.0,262.5
1344,22.39559246620873,194,612,485,687,339.5,649.5,227.0
1345,22.412255853460373,188,593,484,664,336.0,628.5,206.0
1346,22.428919240712016,185,584,483,656,334.0,620.0,197.5
1347,22.44558262796366,184,587,482,660,333.0,623.5,201.0
1348,22.462246015215303,184,601,481,674,332.5,637.5,215.0
1349,22.478909402466947,184,624,477,698,330.5,661.0,238.5
1350,22.49557278971859,189,652,475,733,332.0,692.5,270.0
1351,22.512236176970234,196,696,468,781,332.0,738.5,316.0
1352,22.528899564221877,202,728,463,842,332.5,785.0,362.5
1353,22.54556295147352,204,796,467,905,335.5,850.5,428.0
1354,22.562226338725164,205,892,465,977,335.0,934.5,512.0
1355,22.578889725976808,208,962,467,1048,337.5,1005.0,582.5
1356,22.59555311322845,207,1028,466,1115,336.5,1071.5,649.0
1357,22.612216500480095,200,1093,466,1180,333.0,1136.5,714.0
1358,22.62887988773174,199,1158,475,1236,337.0,1197.0,774.5
1359,22.645543274983382,197,1208,475,1284,336.0,1246.0,823.5
1360,22.662206662235025,193,1248,486,1318,339.5,1283.0,860.5
1361,22.67887004948667,194,1275,487,1345,340.5,1310.0,887.5
1362,22.695533436738312,195,1297,491,1365,343.0,1331.0,908.5
1363,22.712196823989956,197,1302,493,1370,345.0,1336.0,913.5
1364,22.7288602112416,200,1294,494,1363,347.0,1328.5,906.0
1365,22.745523598493243,203,1270,495,1341,349.0,1305.5,883.0
1366,22.762186985744886,210,1233,491,1306,350.5,1269.5,847.0
1367,22.77885037299653,214,1186,486,1262,350.0,1224.0,801.5
1368,22.795513760248173,216,1123,485,1206,350.5,1164.5,742.0
1369,22.812177147499817,219,1056,484,1144,351.5,1100.0,677.5
1370,22.82884053475146,224,977,482,1075,353.0,1026.0,603.5
1371,22.845503922003104,218,908,482,1004,350.0,956.0,533.5
1372,22.862167309254747,217,859,482,939,349.5,899.0,476.5
1373,22.87883069650639,211,770,482,878,346.5,824.0,401.5
1374,22.89549408375803,209,711,479,822,344.0,766.5,344.0
1375,22.912157471009674,214,657,484,768,349.0,712.5,290.0
1376,22.928820858261318,203,625,488,721,345.5,673.0,250.5
1377,22.94548424551296,196,613,489,686,342.5,649.5,227.0
1378,22.962147632764605,193,592,489,665,341.0,628.5,206.0
1379,22.97881102001625,190,585,488,657,339.0,621.0,198.5
1380,22.995474407267892,189,590,487,662,338.0,626.0,203.5
1381,23.012137794519536,190,605,484,680,337.0,642.5,220.0
1382,23.02880118177118,193,624,478,713,335.5,668.5,246.0
1383,23.045464569022823,197,670,474,760,335.5,715.0,292.5
1384,23.062127956274466,195,727,472,811,333.5,769.0,346.5
