frame_index,time_s,x_min,y_min,x_max,y_max,x_center,y_center,dy_px
872,14.530611735330837,184,936,436,1029,310.0,982.5,478.0
873,14.547275280898877,184,867,439,954,311.5,910.5,406.0
874,14.563938826466917,177,796,440,883,308.5,839.5,335.0
875,14.580602372034956,169,736,439,822,304.0,779.0,274.5
876,14.597265917602996,162,689,439,770,300.5,729.5,225.0
877,14.613929463171036,154,639,442,724,298.0,681.5,177.0
878,14.630593008739076,148,615,441,687,294.5,651.0,146.5
879,14.647256554307116,146,590,441,662,293.5,626.0,121.5
880,14.663920099875156,143,576,441,648,292.0,612.0,107.5
881,14.680583645443196,142,574,440,644,291.0,609.0,104.5
882,14.697247191011236,142,582,439,653,290.5,617.5,113.0
883,14.713910736579276,148,602,440,675,294.0,638.5,134.0
884,14.730574282147316,153,632,437,714,295.0,673.0,168.5
885,14.747237827715356,154,667,428,770,291.0,718.5,214.0
886,14.763901373283396,162,724,429,832,295.5,778.0,273.5
887,14.780564918851436,164,789,431,902,297.5,845.5,341.0
888,14.797228464419476,164,859,431,970,297.5,914.5,410.0
889,14.813892009987516,170,952,434,1037,302.0,994.5,490.0
890,14.830555555555556,167,1021,440,1102,303.5,1061.5,557.0
891,14.847219101123596,170,1083,439,1166,304.5,1124.5,620.0
892,14.863882646691636,169,1150,447,1223,308.0,1186.5,682.0
893,14.880546192259676,170,1199,448,1271,309.0,1235.0,730.5
894,14.897209737827716,167,1243,451,1314,309.0,1278.5,774.0
895,14.913873283395755,168,1279,460,1350,314.0,1314.5,810.0
896,14.930536828963795,168,1305,463,1373,315.5,1339.0,834.5
897,14.947200374531835,167,1314,465,1380,316.0,1347.0,842.5
898,14.963863920099875,168,1299,463,1371,315.5,1335.0,830.5
899,14.980527465667915,171,1272,463,1343,317.0,1307.5,803.0
900,14.997191011235955,177,1232,457,1304,317.0,1268.0,763.5
901,15.013854556803995,179,1182,456,1258,317.5,1220.0,715.5
902,15.030518102372035,182,1119,451,1202,316.5,1160.5,656.0
903,15.047181647940075,183,1056,448,1141,315.5,1098.5,594.0
904,15.063845193508115,181,993,448,1079,314.5,1036.0,531.5
905,15.080508739076155,183,899,441,1015,312.0,957.0,452.5
906,15.097172284644195,177,858,440,952,308.5,905.0,400.5
907,15.113835830212235,177,786,440,883,308.5,834.5,330.0
908,15.130499375780275,173,725,440,818,306.5,771.5,267.0
909,15.147162921348315,168,676,440,758,304.0,717.0,212.5
910,15.163826466916355,161,625,446,711,303.5,668.0,163.5
911,15.180490012484395,152,598,444,673,298.0,635.5,131.0
912,15.197153558052435,146,580,445,652,295.5,616.0,111.5
913,15.213817103620475,146,575,444,646,295.0,610.5,106.0
914,15.230480649188515,144,582,443,654,293.5,618.0,113.5
915,15.247144194756554,147,600,439,675,293.0,637.5,133.0
916,15.263807740324594,152,632,440,707,296.0,669.5,165.0
917,15.280471285892634,154,661,438,746,296.0,703.5,199.0
918,15.297134831460674,159,713,436,791,297.5,752.0,247.5
919,15.313798377028714,159,755,437,844,298.0,799.5,295.0
920,15.330461922596754,167,823,434,908,300.5,865.5,361.0
921,15.347125468164794,173,856,432,976,302.5,916.0,411.5
922,15.363789013732834,172,934,431,1049,301.5,991.5,487.0
923,15.380452559300874,174,1031,436,1119,305.0,1075.0,570.5
924,15.397116104868914,175,1096,438,1184,306.5,1140.0,635.5
925,15.413779650436954,172,1160,447,1248,309.5,1204.0,699.5
926,15.430443196004994,166,1224,449,1294,307.5,1259.0,754.5
927,15.447106741573034,162,1258,457,1326,309.5,1292.0,787.5
928,15.463770287141074,162,1280,458,1348,310.0,1314.0,809.5
929,15.480433832709114,162,1290,458,1357,310.0,1323.5,819.0
930,15.497097378277154,162,1290,458,1357,310.0,1323.5,819.0
931,15.513760923845194,165,1280,462,1346,313.5,1313.0,808.5
932,15.530424469413234,168,1259,462,1327,315.0,1293.0,788.5
933,15.547088014981274,169,1224,456,1295,312.5,1259.5,755.0
934,15.563751560549314,177,1170,452,1250,314.5,1210.0,705.5
935,15.580415106117353,180,1106,448,1195,314.0,1150.5,646.0
936,15.597078651685393,184,1022,447,1129,315.5,1075.5,571.0
937,15.613742197253433,186,974,446,1062,316.0,1018.0,513.5
938,15.630405742821473,184,906,439,984,311.5,945.0,440.5
939,15.647069288389513,180,835,442,915,311.0,875.0,370.5
940,15.663732833957553,174,739,448,853,311.0,796.0,291.5
941,15.680396379525593,168,720,449,798,308.5,759.0,254.5
942,15.697059925093633,162,673,446,751,304.0,712.0,207.5
943,15.713723470661673,158,636,446,714,302.0,675.0,170.5
944,15.730387016229713,154,611,447,682,300.5,646.5,142.0
945,15.747050561797753,152,591,448,664,300.0,627.5,123.0
946,15.763714107365793,150,584,448,654,299.0,619.0,114.5
947,15.780377652933833,147,587,447,659,297.0,623.0,118.5
948,15.797041198501873,149,602,446,675,297.5,638.5,134.0
949,15.813704744069913,156,594,441,706,298.5,650.0,145.5
950,15.830368289637953,161,653,440,752,300.5,702.5,198.0
951,15.847031835205993,162,718,432,810,297.0,764.0,259.5
952,15.863695380774033,168,781,426,876,297.0,828.5,324.0
953,15.880358926342073,168,846,430,944,299.0,895.0,390.5
954,15.897022471910113,168,927,433,1008,300.5,967.5,463.0
955,15.913686017478152,169,981,434,1070,301.5,1025.5,521.0
956,15.930349563046192,168,1054,440,1131,304.0,1092.5,588.0
957,15.947013108614232,168,1119,439,1191,303.5,1155.0,650.5
958,15.963676654182272,168,1169,448,1242,308.0,1205.5,701.0
959,15.980340199750312,165,1212,448,1287,306.5,1249.5,745.0
960,15.997003745318352,164,1251,452,1327,308.0,1289.0,784.5
961,16.013667290886392,162,1285,456,1354,309.0,1319.5,815.0
962,16.030330836454432,161,1301,459,1366,310.0,1333.5,829.0
963,16.046994382022472,161,1295,456,1363,308.5,1329.0,824.5
964,16.063657927590512,168,1273,456,1343,312.0,1308.0,803.5
965,16.080321473158552,164,1237,454,1309,309.0,1273.0,768.5
966,16.096985018726592,175,1183,452,1266,313.5,1224.5,720.0
967,16.113648564294632,175,1136,452,1218,313.5,1177.0,672.5
968,16.130312109862672,177,1073,447,1164,312.0,1118.5,614.0
969,16.146975655430712,174,1019,449,1108,311.5,1063.5,559.0
970,16.16363920099875,176,959,441,1042,308.5,1000.5,496.0
971,16.18030274656679,178,884,440,981,309.0,932.5,428.0
972,16.19696629213483,173,808,440,914,306.5,861.0,356.5
973,16.21362983770287,176,756,442,849,309.0,802.5,298.0
974,16.23029338327091,170,698,446,790,308.0,744.0,239.5
975,16.24695692883895,167,649,449,734,308.0,691.5,187.0
976,16.26362047440699,159,618,449,696,304.0,657.0,152.5
977,16.28028401997503,152,598,451,670,301.5,634.0,129.5
978,16.29694756554307,151,590,450,662,300.5,626.0,121.5
979,16.31361111111111,152,592,450,664,301.0,628.0,123.5
980,16.33027465667915,152,606,447,677,299.5,641.5,137.0
981,16.34693820224719,156,630,446,702,301.0,666.0,161.5
982,16.36360174781523,158,661,445,736,301.5,698.5,194.0
983,16.38026529338327,162,701,440,778,301.0,739.5,235.0
984,16.39692883895131,162,736,440,827,301.0,781.5,277.0
985,16.41359238451935,169,771,438,882,303.5,826.5,322.0
986,16.43025593008739,174,854,434,948,304.0,901.0,396.5
987,16.44691947565543,175,926,431,1017,303.0,971.5,467.0
988,16.46358302122347,170,986,432,1089,301.0,1037.5,533.0
989,16.48024656679151,171,1078,442,1154,306.5,1116.0,611.5
990,16.49691011235955,167,1137,445,1214,306.0,1175.5,671.0
991,16.51357365792759,165,1188,447,1261,306.0,1224.5,720.0
992,16.53023720349563,160,1230,452,1301,306.0,1265.5,761.0
993,16.54690074906367,159,1257,454,1327,306.5,1292.0,787.5
994,16.56356429463171,159,1273,456,1342,307.5,1307.5,803.0
995,16.58022784019975,159,1278,456,1344,307.5,1311.0,806.5
996,16.59689138576779,160,1272,456,1340,308.0,1306.0,801.5
997,16.61355493133583,161,1258,456,1326,308.5,1292.0,787.5
998,16.63021847690387,167,1232,456,1302,311.5,1267.0,762.5
999,16.64688202247191,166,1192,450,1262,308.0,1227.0,722.5
1000,16.66354556803995,169,1134,449,1212,309.0,1173.0,668.5
1001,16.68020911360799,176,1070,442,1150,309.0,1110.0,605.5
1002,16.69687265917603,176,988,438,1085,307.0,1036.5,532.0
1003,16.71353620474407,180,926,441,1016,310.5,971.0,466.5
1004,16.73019975031211,175,854,441,946,308.0,900.0,395.5
1005,16.74686329588015,171,804,444,882,307.5,843.0,338.5
1006,16.76352684144819,168,744,443,827,305.5,785.5,281.0
1007,16.78019038701623,165,691,446,780,305.5,735.5,231.0
1008,16.79685393258427,160,666,446,743,303.0,704.5,200.0
1009,16.81351747815231,158,631,450,709,304.0,670.0,165.5
1010,16.83018102372035,155,608,451,683,303.0,645.5,141.0
1011,16.84684456928839,153,595,452,666,302.5,630.5,126.0
1012,16.86350811485643,152,594,452,666,302.0,630.0,125.5
1013,16.88017166042447,154,607,449,678,301.5,642.5,138.0
1014,16.89683520599251,159,608,449,705,304.0,656.5,152.0
1015,16.91349875156055,162,656,447,745,304.5,700.5,196.0
1016,16.93016229712859,166,711,439,796,302.5,753.5,249.0
1017,16.94682584269663,172,763,438,857,305.0,810.0,305.5
1018,16.96348938826467,175,823,436,920,305.5,871.5,367.0
1019,16.98015293383271,173,872,438,982,305.5,927.0,422.5
1020,16.99681647940075,171,961,443,1043,307.0,1002.0,497.5
1021,17.01348002496879,174,1019,442,1100,308.0,1059.5,555.0
1022,17.03014357053683,173,1079,444,1158,308.5,1118.5,614.0
1023,17.04680711610487,170,1130,441,1210,305.5,1170.0,665.5
1024,17.06347066167291,169,1190,451,1261,310.0,1225.5,721.0
1025,17.08013420724095,163,1230,452,1303,307.5,1266.5,762.0
1026,17.09679775280899,160,1262,454,1331,307.0,1296.5,792.0
1027,17.11346129837703,158,1283,455,1349,306.5,1316.0,811.5
1028,17.13012484394507,158,1284,455,1352,306.5,1318.0,813.5
1029,17.14678838951311,159,1270,454,1339,306.5,1304.5,800.0
1030,17.16345193508115,163,1241,451,1311,307.0,1276.0,771.5
1031,17.18011548064919,168,1199,451,1273,309.5,1236.0,731.5
1032,17.19677902621723,164,1150,450,1228,307.0,1189.0,684.5
1033,17.21344257178527,169,1097,448,1180,308.5,1138.5,634.0
1034,17.23010611735331,169,1040,441,1128,305.0,1084.0,579.5
1035,17.24676966292135,171,982,439,1066,305.0,1024.0,519.5
1036,17.26343320848939,172,908,436,1006,304.0,957.0,452.5
1037,17.28009675405743,171,856,438,942,304.5,899.0,394.5
1038,17.29676029962547,168,786,440,879,304.0,832.5,328.0
1039,17.31342384519351,168,729,440,822,304.0,775.5,271.0
1040,17.33008739076155,164,657,448,764,306.0,710.5,206.0
1041,17.346750936329588,158,639,450,720,304.0,679.5,175.0
1042,17.363414481897628,154,619,451,691,302.5,655.0,150.5
1043,17.380078027465668,153,606,452,678,302.5,642.0,137.5
1044,17.396741573033708,154,606,451,677,302.5,641.5,137.0
1045,17.413405118601748,153,614,452,685,302.5,649.5,145.0
1046,17.430068664169788,157,632,452,702,304.5,667.0,162.5
1047,17.446732209737828,163,656,450,730,306.5,693.0,188.5
1048,17.463395755305868,166,652,446,767,306.0,709.5,205.0
1049,17.480059300873908,166,727,447,814,306.5,770.5,266.0
1050,17.496722846441948,171,777,441,864,306.0,820.5,316.0
1051,17.513386392009988,176,817,440,924,308.0,870.5,366.0
1052,17.530049937578028,177,905,438,988,307.5,946.5,442.0
1053,17.546713483146068,177,979,442,1059,309.5,1019.0,514.5
1054,17.563377028714108,178,1017,442,1126,310.0,1071.5,567.0
1055,17.580040574282148,174,1106,446,1185,310.0,1145.5,641.0
1056,17.596704119850187,171,1161,450,1234,310.5,1197.5,693.0
1057,17.613367665418227,170,1203,454,1274,312.0,1238.5,734.0
1058,17.630031210986267,164,1234,455,1302,309.5,1268.0,763.5
1059,17.646694756554307,162,1253,456,1322,309.0,1287.5,783.0
1060,17.663358302122347,160,1265,457,1332,308.5,1298.5,794.0
1061,17.680021847690387,160,1266,456,1332,308.0,1299.0,794.5
1062,17.696685393258427,160,1255,456,1321,308.0,1288.0,783.5
1063,17.713348938826467,159,1230,454,1302,306.5,1266.0,761.5
1064,17.730012484394507,162,1200,450,1274,306.0,1237.0,732.5
1065,17.746676029962547,169,1150,446,1227,307.5,1188.5,684.0
1066,17.763339575530587,168,1071,441,1168,304.5,1119.5,615.0
1067,17.780003121098627,169,997,438,1106,303.5,1051.5,547.0
1068,17.796666666666667,172,934,439,1039,305.5,986.5,482.0
1069,17.813330212234707,171,890,434,975,302.5,932.5,428.0
1070,17.829993757802747,165,827,440,912,302.5,869.5,365.0
1071,17.846657303370787,162,780,443,859,302.5,819.5,315.0
1072,17.863320848938827,160,718,440,808,300.0,763.0,258.5
1073,17.879984394506867,154,692,446,766,300.0,729.0,224.5
1074,17.896647940074907,152,659,446,732,299.0,695.5,191.0
1075,17.913311485642947,152,632,447,703,299.5,667.5,163.0
1076,17.929975031210986,151,611,450,683,300.5,647.0,142.5
1077,17.946638576779026,152,604,452,676,302.0,640.0,135.5
1078,17.963302122347066,153,611,451,684,302.0,647.5,143.0
1079,17.979965667915106,156,632,450,704,303.0,668.0,163.5
1080,17.996629213483146,164,663,448,740,306.0,701.5,197.0
1081,18.013292759051186,168,707,445,786,306.5,746.5,242.0
1082,18.029956304619226,170,760,445,840,307.5,800.0,295.5
1083,18.046619850187266,172,801,444,897,308.0,849.0,344.5
1084,18.063283395755306,176,877,446,958,311.0,917.5,413.0
1085,18.079946941323346,176,936,447,1018,311.5,977.0,472.5
1086,18.096610486891386,174,992,448,1073,311.0,1032.5,528.0
1087,18.113274032459426,181,1044,449,1127,315.0,1085.5,581.0
1088,18.129937578027466,176,1107,449,1183,312.5,1145.0,640.5
1089,18.146601123595506,174,1159,456,1234,315.0,1196.5,692.0
1090,18.163264669163546,168,1205,459,1278,313.5,1241.5,737.0
1091,18.179928214731586,163,1241,457,1311,310.0,1276.0,771.5
1092,18.196591760299626,163,1264,458,1331,310.5,1297.5,793.0
1093,18.213255305867666,161,1272,457,1338,309.0,1305.0,800.5
1094,18.229918851435706,161,1264,457,1331,309.0,1297.5,793.0
1095,18.246582397003746,162,1240,453,1310,307.5,1275.0,770.5
1096,18.263245942571785,168,1203,450,1277,309.0,1240.0,735.5
1097,18.279909488139825,164,1164,445,1240,304.5,1202.0,697.5
1098,18.296573033707865,168,1120,445,1193,306.5,1156.5,652.0
1099,18.313236579275905,168,1071,440,1146,304.0,1108.5,604.0
1100,18.329900124843945,168,1011,437,1090,302.5,1050.5,546.0
1101,18.346563670411985,174,944,433,1034,303.5,989.0,484.5
1102,18.363227215980025,168,881,431,972,299.5,926.5,422.0
1103,18.379890761548065,162,798,434,906,298.0,852.0,347.5
1104,18.396554307116105,160,743,432,846,296.0,794.5,290.0
1105,18.413217852684145,157,681,435,793,296.0,737.0,232.5
1106,18.429881398252185,157,638,445,747,301.0,692.5,188.0
1107,18.446544943820225,149,639,444,714,296.5,676.5,172.0
1108,18.463208489388265,147,623,447,696,297.0,659.5,155.0
1109,18.479872034956305,149,618,448,691,298.5,654.5,150.0
1110,18.496535580524345,150,624,449,695,299.5,659.5,155.0
1111,18.513199126092385,152,638,449,708,300.5,673.0,168.5
1112,18.529862671660425,160,656,451,730,305.5,693.0,188.5
1113,18.546526217228465,162,687,448,761,305.0,724.0,219.5
1114,18.563189762796505,165,721,450,799,307.5,760.0,255.5
1115,18.579853308364545,169,770,446,848,307.5,809.0,304.5
1116,18.596516853932584,178,822,446,905,312.0,863.5,359.0
1117,18.613180399500624,179,887,448,965,313.5,926.0,421.5
1118,18.629843945068664,185,944,449,1032,317.0,988.0,483.5
1119,18.646507490636704,184,1001,446,1098,315.0,1049.5,545.0
1120,18.663171036204744,178,1068,450,1158,314.0,1113.0,608.5
1121,18.679834581772784,175,1133,455,1209,315.0,1171.0,666.5
1122,18.696498127340824,172,1175,457,1247,314.5,1211.0,706.5
1123,18.713161672908864,170,1211,460,1279,315.0,1245.0,740.5
1124,18.729825218476904,167,1234,462,1303,314.5,1268.5,764.0
1125,18.746488764044944,166,1249,461,1316,313.5,1282.5,778.0
1126,18.763152309612984,166,1255,462,1321,314.0,1288.0,783.5
1127,18.779815855181024,164,1249,460,1315,312.0,1282.0,777.5
1128,18.796479400749064,163,1233,458,1300,310.5,1266.5,762.0
1129,18.813142946317104,164,1205,453,1275,308.5,1240.0,735.5
1130,18.829806491885144,166,1162,448,1237,307.0,1199.5,695.0
1131,18.846470037453184,171,1110,437,1184,304.0,1147.0,642.5
1132,18.863133583021224,170,1033,435,1125,302.5,1079.0,574.5
1133,18.879797128589264,168,981,438,1064,303.0,1022.5,518.0
1134,18.896460674157304,163,895,438,1001,300.5,948.0,443.5
1135,18.913124219725344,162,857,434,941,298.0,899.0,394.5
1136,18.929787765293383,156,808,437,887,296.5,847.5,343.0
1137,18.946451310861423,155,761,435,836,295.0,798.5,294.0
1138,18.963114856429463,154,716,440,792,297.0,754.0,249.5
1139,18.979778401997503,150,680,440,754,295.0,717.0,212.5
1140,18.996441947565543,148,652,442,724,295.0,688.0,183.5
1141,19.013105493133583,146,629,445,702,295.5,665.5,161.0
1142,19.029769038701623,146,617,445,688,295.5,652.5,148.0
1143,19.046432584269663,146,616,445,690,295.5,653.0,148.5
1144,19.063096129837703,152,633,448,705,300.0,669.0,164.5
1145,19.079759675405743,158,658,447,738,302.5,698.0,193.5
1146,19.096423220973783,162,688,448,778,305.0,733.0,228.5
1147,19.113086766541823,170,740,444,826,307.0,783.0,278.5
1148,19.129750312109863,173,793,447,878,310.0,835.5,331.0
1149,19.146413857677903,172,852,448,936,310.0,894.0,389.5
1150,19.163077403245943,176,878,451,993,313.5,935.5,431.0
1151,19.179740948813983,178,963,452,1050,315.0,1006.5,502.0
1152,19.196404494382023,178,1016,454,1102,316.0,1059.0,554.5
1153,19.213068039950063,179,1080,453,1155,316.0,1117.5,613.0
1154,19.229731585518103,179,1134,458,1208,318.5,1171.0,666.5
1155,19.246395131086143,178,1179,458,1252,318.0,1215.5,711.0
1156,19.263058676654182,172,1218,463,1290,317.5,1254.0,749.5
1157,19.279722222222222,168,1244,463,1312,315.5,1278.0,773.5
1158,19.296385767790262,167,1257,462,1324,314.5,1290.5,786.0
1159,19.313049313358302,165,1254,461,1320,313.0,1287.0,782.5
1160,19.329712858926342,165,1236,461,1305,313.0,1270.5,766.0
1161,19.346376404494382,168,1210,456,1280,312.0,1245.0,740.5
1162,19.363039950062422,169,1173,456,1244,312.5,1208.5,704.0
1163,19.379703495630462,172,1129,447,1202,309.5,1165.5,661.0
1164,19.396367041198502,168,1082,450,1160,309.0,1121.0,616.5
1165,19.413030586766542,168,1031,443,1110,305.5,1070.5,566.0
1166,19.429694132334582,166,941,438,1054,302.0,997.5,493.0
1167,19.446357677902622,166,911,440,996,303.0,953.5,449.0
1168,19.463021223470662,167,845,434,932,300.5,888.5,384.0
1169,19.479684769038702,164,770,433,873,298.5,821.5,317.0
1170,19.496348314606742,154,736,434,819,294.0,777.5,273.0
1171,19.51301186017478,151,689,434,773,292.5,731.0,226.5
1172,19.52967540574282,146,665,440,737,293.0,701.0,196.5
1173,19.54633895131086,143,642,441,714,292.0,678.0,173.5
1174,19.5630024968789,141,632,441,704,291.0,668.0,163.5
1175,19.57966604244694,141,632,440,705,290.5,668.5,164.0
1176,19.59632958801498,145,644,442,714,293.5,679.0,174.5
1177,19.61299313358302,146,659,446,731,296.0,695.0,190.5
1178,19.62965667915106,151,667,446,755,298.5,711.0,206.5
1179,19.6463202247191,159,700,446,789,302.5,744.5,240.0
1180,19.66298377028714,162,739,440,832,301.0,785.5,281.0
1181,19.67964731585518,168,788,442,887,305.0,837.5,333.0
1182,19.69631086142322,172,844,444,945,308.0,894.5,390.0
1183,19.71297440699126,178,916,444,1006,311.0,961.0,456.5
1184,19.7296379525593,181,986,447,1071,314.0,1028.5,524.0
1185,19.74630149812734,179,1036,450,1128,314.5,1082.0,577.5
1186,19.76296504369538,178,1108,456,1181,317.0,1144.5,640.0
1187,19.77962858926342,172,1152,460,1224,316.0,1188.0,683.5
1188,19.79629213483146,170,1186,464,1255,317.0,1220.5,716.0
1189,19.8129556803995,169,1211,464,1280,316.5,1245.5,741.0
1190,19.82961922596754,169,1229,466,1298,317.5,1263.5,759.0
1191,19.84628277153558,169,1241,466,1308,317.5,1274.5,770.0
1192,19.86294631710362,169,1241,465,1308,317.0,1274.5,770.0
1193,19.87960986267166,166,1228,462,1296,314.0,1262.0,757.5
1194,19.8962734082397,168,1204,456,1273,312.0,1238.5,734.0
1195,19.91293695380774,168,1168,456,1240,312.0,1204.0,699.5
1196,19.92960049937578,173,1121,446,1198,309.5,1159.5,655.0
1197,19.94626404494382,172,1064,444,1141,308.0,1102.5,598.0
1198,19.96292759051186,169,993,441,1084,305.0,1038.5,534.0
1199,19.9795911360799,162,919,438,1021,300.0,970.0,465.5
1200,19.99625468164794,166,878,438,966,302.0,922.0,417.5
1201,20.01291822721598,160,809,438,912,299.0,860.5,356.0
1202,20.02958177278402,158,781,439,862,298.5,821.5,317.0
1203,20.04624531835206,152,738,438,817,295.0,777.5,273.0
1204,20.0629088639201,148,703,438,778,293.0,740.5,236.0
1205,20.07957240948814,147,671,439,743,293.0,707.0,202.5
1206,20.09623595505618,142,646,440,719,291.0,682.5,178.0
1207,20.11289950062422,141,630,440,704,290.5,667.0,162.5
1208,20.12956304619226,141,629,440,699,290.5,664.0,159.5
1209,20.1462265917603,144,637,441,711,292.5,674.0,169.5
1210,20.16289013732834,150,661,440,734,295.0,697.5,193.0
1211,20.17955368289638,154,695,441,772,297.5,733.5,229.0
1212,20.19621722846442,162,734,440,816,301.0,775.0,270.5
1213,20.21288077403246,161,786,440,865,300.5,825.5,321.0
1214,20.2295443196005,162,832,443,915,302.5,873.5,369.0
1215,20.24620786516854,169,879,450,969,309.5,924.0,419.5
1216,20.26287141073658,172,938,448,1023,310.0,980.5,476.0
1217,20.27953495630462,174,1002,449,1080,311.5,1041.0,536.5
1218,20.29619850187266,178,1055,450,1130,314.0,1092.5,588.0
1219,20.3128620474407,177,1102,456,1181,316.5,1141.5,637.0
1220,20.32952559300874,178,1154,458,1226,318.0,1190.0,685.5
1221,20.34618913857678,175,1194,460,1269,317.5,1231.5,727.0
1222,20.36285268414482,172,1227,465,1295,318.5,1261.0,756.5
1223,20.37951622971286,168,1242,466,1310,317.0,1276.0,771.5
1224,20.3961797752809,169,1242,466,1308,317.5,1275.0,770.5
1225,20.41284332084894,170,1228,464,1297,317.0,1262.5,758.0
1226,20.42950686641698,170,1207,464,1277,317.0,1242.0,737.5
1227,20.44617041198502,174,1176,464,1248,319.0,1212.0,707.5
1228,20.46283395755306,171,1140,456,1213,313.5,1176.5,672.0
1229,20.4794975031211,174,1097,455,1171,314.5,1134.0,629.5
1230,20.49616104868914,173,1053,449,1125,311.0,1089.0,584.5
1231,20.51282459425718,175,983,446,1073,310.5,1028.0,523.5
1232,20.52948813982522,167,930,439,1018,303.0,974.0,469.5
1233,20.54615168539326,168,871,437,959,302.5,915.0,410.5
1234,20.5628152309613,162,811,440,899,301.0,855.0,350.5
1235,20.57947877652934,159,759,438,843,298.5,801.0,296.5
1236,20.59614232209738,152,720,437,798,294.5,759.0,254.5
1237,20.61280586766542,150,686,440,761,295.0,723.5,219.0
1238,20.62946941323346,142,663,440,735,291.0,699.0,194.5
1239,20.6461329588015,141,647,441,719,291.0,683.0,178.5
1240,20.66279650436954,140,645,441,716,290.5,680.5,176.0
1241,20.67946004993758,141,649,440,722,290.5,685.5,181.0
1242,20.696123595505618,140,663,440,734,290.0,698.5,194.0
1243,20.712787141073658,144,682,440,753,292.0,717.5,213.0
1244,20.729450686641698,150,707,440,783,295.0,745.0,240.5
1245,20.746114232209738,155,745,438,821,296.5,783.0,278.5
1246,20.762777777777778,161,783,435,870,298.0,826.5,322.0
1247,20.779441323345818,168,835,435,926,301.5,880.5,376.0
1248,20.796104868913858,168,897,437,987,302.5,942.0,437.5
1249,20.812768414481898,171,960,443,1046,307.0,1003.0,498.5
1250,20.829431960049938,174,1021,446,1104,310.0,1062.5,558.0
1251,20.846095505617978,169,1080,451,1154,310.0,1117.0,612.5
1252,20.862759051186018,174,1127,456,1200,315.0,1163.5,659.0
1253,20.879422596754058,168,1164,459,1234,313.5,1199.0,694.5
1254,20.896086142322098,168,1190,463,1260,315.5,1225.0,720.5
1255,20.912749687890138,169,1210,464,1281,316.5,1245.5,741.0
1256,20.929413233458178,170,1226,467,1295,318.5,1260.5,756.0
1257,20.946076779026217,169,1234,466,1299,317.5,1266.5,762.0
1258,20.962740324594257,169,1226,464,1294,316.5,1260.0,755.5
1259,20.979403870162297,169,1203,464,1275,316.5,1239.0,734.5
1260,20.996067415730337,174,1172,459,1244,316.5,1208.0,703.5
1261,21.012730961298377,173,1131,458,1205,315.5,1168.0,663.5
1262,21.029394506866417,177,1070,456,1156,316.5,1113.0,608.5
1263,21.046058052434457,178,1012,449,1099,313.5,1055.5,551.0
1264,21.062721598002497,178,954,445,1046,311.5,1000.0,495.5
1265,21.079385143570537,174,898,447,988,310.5,943.0,438.5
1266,21.096048689138577,166,857,442,936,304.0,896.5,392.0
1267,21.112712234706617,164,815,442,888,303.0,851.5,347.0
1268,21.129375780274657,157,770,440,846,298.5,808.0,303.5
1269,21.146039325842697,158,729,440,801,299.0,765.0,260.5
1270,21.162702871410737,151,690,440,765,295.5,727.5,223.0
1271,21.179366416978777,146,664,440,737,293.0,700.5,196.0
1272,21.196029962546817,143,647,441,720,292.0,683.5,179.0
1273,21.212693508114857,144,639,440,712,292.0,675.5,171.0
1274,21.229357053682897,142,646,440,718,291.0,682.0,177.5
1275,21.246020599250937,145,662,440,735,292.5,698.5,194.0
1276,21.262684144818977,148,692,440,767,294.0,729.5,225.0
1277,21.279347690387016,150,731,438,809,294.0,770.0,265.5
1278,21.296011235955056,154,775,438,852,296.0,813.5,309.0
1279,21.312674781523096,159,816,436,900,297.5,858.0,353.5
1280,21.329338327091136,159,868,438,950,298.5,909.0,404.5
1281,21.346001872659176,164,921,440,1000,302.0,960.5,456.0
1282,21.362665418227216,169,977,437,1055,303.0,1016.0,511.5
1283,21.379328963795256,170,1019,445,1106,307.5,1062.5,558.0
1284,21.395992509363296,172,1082,449,1156,310.5,1119.0,614.5
1285,21.412656054931336,170,1129,455,1204,312.5,1166.5,662.0
1286,21.429319600499376,169,1174,457,1245,313.0,1209.5,705.0
1287,21.445983146067416,164,1206,460,1277,312.0,1241.5,737.0
1288,21.462646691635456,167,1225,463,1294,315.0,1259.5,755.0
1289,21.479310237203496,167,1232,463,1298,315.0,1265.0,760.5
1290,21.495973782771536,170,1221,466,1289,318.0,1255.0,750.5
1291,21.512637328339576,170,1205,464,1274,317.0,1239.5,735.0
1292,21.529300873907616,169,1178,463,1249,316.0,1213.5,709.0
1293,21.545964419475656,172,1147,463,1219,317.5,1183.0,678.5
1294,21.562627965043696,176,1109,456,1182,316.0,1145.5,641.0
1295,21.579291510611736,174,1065,455,1140,314.5,1102.5,598.0
1296,21.595955056179776,173,1010,452,1092,312.5,1051.0,546.5
1297,21.612618601747815,173,946,449,1039,311.0,992.5,488.0
1298,21.629282147315855,173,902,444,984,308.5,943.0,438.5
1299,21.645945692883895,173,844,441,925,307.0,884.5,380.0
1300,21.662609238451935,168,791,441,868,304.5,829.5,325.0
1301,21.679272784019975,161,743,445,820,303.0,781.5,277.0
1302,21.695936329588015,152,709,447,782,299.5,745.5,241.0
1303,21.712599875156055,151,684,445,755,298.0,719.5,215.0
1304,21.729263420724095,146,667,446,738,296.0,702.5,198.0
1305,21.745926966292135,144,658,444,730,294.0,694.0,189.5
1306,21.762590511860175,144,659,443,730,293.5,694.5,190.0
